,gene,gi,operon_id,organism_id
108606,fliO,387607555,1272988,142
108607,fliP,387607556,1272988,142
108608,fliQ,387607557,1272988,142
108609,fliR,387607558,1272988,142
108713,ybtS,387607658,1273007,142
108714,ybtX,387607659,1273007,142
108715,ybtQ,387607660,1273007,142
108716,ybtP,387607661,1273007,142
108718,irp2,387607663,1273008,142
108719,irp1,387607664,1273008,142
108720,irp3,387607665,1273008,142
108721,irp4,387607666,1273008,142
108722,irp5,387607667,1273008,142
108727,shiA,387607672,1273009,142
108728,amn,387607673,1273009,142
108737,cobT,387607679,1273010,142
108738,cobS,387607680,1273010,142
108739,cobU,387607681,1273010,142
108774,yoeB,387607716,1273016,142
108775,yefM,387607717,1273016,142
108776,hisG,387607718,1273017,142
108777,hisD,387607719,1273017,142
108778,hisC,387607720,1273017,142
108779,hisB,387607721,1273017,142
108780,hisH,387607722,1273017,142
108781,hisA,387607723,1273017,142
108782,hisF,387607724,1273017,142
108783,hisI,387607725,1273017,142
108794,wcaM,387607736,1273019,142
108795,wcaL,387607737,1273019,142
108796,wcaK,387607738,1273019,142
108797,wzxC,387607739,1273020,142
108798,wcaJ,387607740,1273020,142
108799,manB,387607741,1273020,142
108800,manC,387607742,1273020,142
108801,wcaI,387607743,1273020,142
108802,nudD,387607744,1273020,142
108803,fcl,387607745,1273020,142
108804,gmd,387607746,1273020,142
108805,wcaF,387607747,1273020,142
108806,wcaE,387607748,1273020,142
108807,wcaD,387607749,1273021,142
108808,wcaC,387607750,1273021,142
108809,wcaB,387607751,1273021,142
108810,wcaA,387607752,1273021,142
108811,wzc,387607753,1273022,142
108812,wzb,387607754,1273022,142
108813,wza,387607755,1273022,142
108817,asmA,387607759,1273024,142
108818,dcd,387607760,1273024,142
108826,mdtA,387607768,1273026,142
108827,mdtB,387607769,1273026,142
108828,mdtC,387607770,1273026,142
108829,mdtD,387607771,1273026,142
108830,baeS,387607772,1273026,142
108831,baeR,387607773,1273026,142
108836,gatR,387607778,1273027,142
108837,gatD,387607779,1273027,142
108838,gatC,387607780,1273028,142
108839,gatB,387607781,1273028,142
108840,gatA,387607782,1273028,142
108841,gatZ,387607783,1273028,142
108842,gatY,387607784,1273028,142
108890,mglC,387607832,1273040,142
108891,mglA,387607833,1273040,142
108892,mglB,387607834,1273040,142
108909,fruA,387607851,1273044,142
108910,fruK,387607852,1273044,142
108911,fruB,387607853,1273044,142
108924,bcr,387607866,1273047,142
108925,rsuA,387607867,1273047,142
108945,ccmH,387607886,1273052,142
108946,ccmG,387607887,1273052,142
108947,ccmF,387607888,1273052,142
108948,ccmE,387607889,1273052,142
108949,ccmD,387607890,1273052,142
108950,ccmC,387607891,1273052,142
108951,ccmB,387607892,1273052,142
108952,ccmA,387607893,1273052,142
108953,napC,387607894,1273052,142
108954,napB,387607895,1273052,142
108955,napH,387607896,1273052,142
108956,napG,387607897,1273052,142
108957,napA,387607898,1273052,142
108958,napD,387607899,1273052,142
108959,napF,387607900,1273052,142
108970,atoS,387607911,1273055,142
108971,atoC,387607912,1273055,142
108972,atoD,387607913,1273056,142
108973,atoA,387607914,1273056,142
108974,atoE,387607915,1273056,142
108975,atoB,387607916,1273056,142
108990,glpQ,387607931,1273059,142
108991,glpT,387607932,1273059,142
108992,glpA,387607933,1273060,142
108993,glpB,387607934,1273060,142
108994,glpC,387607935,1273060,142
109023,nuoN,387607964,1273065,142
109024,nuoM,387607965,1273065,142
109025,nuoL,387607966,1273066,142
109026,nuoK,387607967,1273066,142
109027,nuoJ,387607968,1273066,142
109028,nuoI,387607969,1273066,142
109029,nuoH,387607970,1273066,142
109030,nuoG,387607971,1273066,142
109031,nuoF,387607972,1273066,142
109032,nuoE,387607973,1273066,142
109033,nuoC,387607974,1273066,142
109034,nuoB,387607975,1273066,142
109035,nuoA,387607976,1273066,142
109043,ackA,387607984,1273069,142
109044,pta,387607985,1273069,142
109054,hisM,387607995,1273072,142
109055,hisQ,387607996,1273072,142
109056,hisJ,387607997,1273072,142
109058,ubiX,387607999,1273073,142
109059,purF,387608000,1273073,142
109060,cvpA,387608001,1273073,142
109061,dedD,387608002,1273074,142
109062,folC,387608003,1273074,142
109063,accD,387608004,1273074,142
109064,dedA,387608005,1273075,142
109065,truA,387608006,1273075,142
109066,usg,387608007,1273075,142
109067,pdxB,387608008,1273075,142
109087,fadJ,387608028,1273078,142
109088,fadI,387608029,1273078,142
109108,fryA,387608048,1273082,142
109109,ypdE,387608049,1273082,142
109110,ypdF,387608050,1273082,142
109111,fryC,387608051,1273082,142
109112,fryB,387608052,1273082,142
109136,ptsH,387608070,1273085,142
109137,ptsI,387608071,1273085,142
109138,crr,387608072,1273085,142
109143,cysA,387608077,1273087,142
109144,cysW,387608078,1273087,142
109145,cysU,387608079,1273087,142
109146,cysP,387608080,1273087,142
109149,murQ,387608083,1273088,142
109150,murP,387608084,1273088,142
109155,amiA,387608089,1273091,142
109156,hemF,387608090,1273091,142
109157,eutR,387608091,1273092,142
109158,eutK,387608092,1273092,142
109159,eutL,387608093,1273092,142
109160,eutC,387608094,1273092,142
109161,eutB,387608095,1273092,142
109162,eutA,387608096,1273092,142
109163,eutH,387608097,1273092,142
109164,eutG,387608098,1273093,142
109165,eutJ,387608099,1273093,142
109166,eutE,387608100,1273093,142
109167,eutN,387608101,1273093,142
109168,eutM,387608102,1273094,142
109169,eutD,387608103,1273094,142
109170,eutT,387608104,1273094,142
109171,eutQ,387608105,1273094,142
109172,eutP,387608106,1273094,142
109173,eutS,387608107,1273094,142
109175,talA,387608109,1273095,142
109176,tktB,387608110,1273095,142
109190,nlpB,387608124,1273099,142
109191,dapA,387608125,1273099,142
109192,gcvR,387608126,1273100,142
109193,bcp,387608127,1273100,142
109194,hyfA,387608128,1273101,142
109195,hyfB,387608129,1273101,142
109196,hyfC,387608130,1273101,142
109197,hyfD,387608131,1273101,142
109198,hyfE,387608132,1273101,142
109199,hyfF,387608133,1273101,142
109200,hyfG,387608134,1273101,142
109201,hyfH,387608135,1273101,142
109202,hyfI,387608136,1273101,142
109203,hyfJ,387608137,1273101,142
109204,hyfR,387608138,1273101,142
109205,focB,387608139,1273101,142
109209,hda,387608143,1273103,142
109210,uraA,387608144,1273103,142
109212,purM,387608146,1273104,142
109213,purN,387608147,1273104,142
109214,ppk,387608148,1273105,142
109215,ppx,387608149,1273105,142
109220,guaA,387608154,1273107,142
109221,guaB,387608155,1273107,142
109240,iscX,387608174,1273113,142
109241,fdx,387608175,1273113,142
109242,hscA,387608176,1273113,142
109243,hscB,387608177,1273113,142
109244,iscA,387608178,1273113,142
109245,nifU,387608179,1273113,142
109246,iscS,387608180,1273113,142
109254,hcaE,387608188,1273114,142
109255,hcaF,387608189,1273114,142
109256,hcaC,387608190,1273114,142
109257,hcaB,387608191,1273114,142
109258,hcaD,387608192,1273114,142
109279,acpS,387608213,1273119,142
109280,pdxJ,387608214,1273119,142
109281,recO,387608215,1273119,142
109282,era,387608216,1273119,142
109283,rnc,387608217,1273119,142
109284,lepB,387608218,1273120,142
109285,lepA,387608219,1273120,142
109286,rseC,387608220,1273121,142
109287,rseB,387608221,1273121,142
109288,rseA,387608222,1273121,142
109289,rpoE,387608223,1273121,142
109316,tyrA,387608246,1273125,142
109317,aroF,387608247,1273125,142
109322,rplS,387608252,1273127,142
109323,trmD,387608253,1273127,142
109324,rimM,387608254,1273127,142
109325,rps16,387608255,1273127,142
109327,corE,387608257,1273128,142
109328,corB,387608258,1273128,142
109386,nrdH,387608315,1273138,142
109387,nrdI,387608316,1273138,142
109388,nrdE,387608317,1273138,142
109389,nrdF,387608318,1273138,142
109390,proV,387608319,1273139,142
109391,proW,387608320,1273139,142
109392,proX,387608321,1273139,142
109397,emrA,387608326,1273141,142
109398,emrB,387608327,1273141,142
109414,srlA,387608338,1273144,142
109415,srlE,387608339,1273144,142
109416,srlB,387608340,1273144,142
109417,srlD,387608341,1273144,142
109418,srlM,387608342,1273145,142
109419,srlR,387608343,1273145,142
109420,srlQ,387608344,1273145,142
109422,norV,387608346,1273146,142
109423,norW,387608347,1273146,142
109427,ascF,387608351,1273147,142
109428,ascB,387608352,1273147,142
109429,hycI,387608353,1273148,142
109430,hycH,387608354,1273148,142
109431,hycG,387608355,1273148,142
109432,hycF,387608356,1273148,142
109433,hycE,387608357,1273148,142
109434,hycD,387608358,1273148,142
109435,hycC,387608359,1273148,142
109436,hycB,387608360,1273148,142
109449,kpdD,387608373,1273151,142
109450,kpdC,387608374,1273151,142
109451,kpdB,387608375,1273151,142
109453,rpoS,387608377,1273152,142
109454,nlpD,387608378,1273152,142
109455,pcm,387608379,1273153,142
109456,surE,387608380,1273153,142
109457,truD,387608381,1273153,142
109458,ispF,387608382,1273153,142
109459,ispD,387608383,1273153,142
109460,ftsB,387608384,1273153,142
109475,cysH,387608399,1273156,142
109476,cysI,387608400,1273156,142
109477,cysJ,387608401,1273156,142
109494,eno,387608418,1273161,142
109495,pyrG,387608419,1273161,142
109496,mazG,387608420,1273162,142
109497,relA,387608421,1273162,142
109498,rumA,387608422,1273162,142
109510,sdaC,387608434,1273165,142
109511,sdaB,387608435,1273165,142
109512,exo,387608436,1273165,142
109513,fucO,387608437,1273166,142
109514,fucA,387608438,1273166,142
109516,fucP,387608440,1273167,142
109517,fucI,387608441,1273167,142
109518,fucK,387608442,1273167,142
109519,fucU,387608443,1273167,142
109520,fucR,387608444,1273167,142
109534,recD,387608455,1273170,142
109535,recB,387608456,1273170,142
109536,ptrA,387608457,1273170,142
109542,thyA,387608463,1273172,142
109543,lgt,387608464,1273172,142
109544,ptsP,387608465,1273173,142
109545,nudH,387608466,1273173,142
109558,kduD,387608479,1273175,142
109559,kduI,387608480,1273175,142
109579,epaS1,387608500,1273178,142
109580,epaR,387608501,1273178,142
109581,epaQ,387608502,1273178,142
109582,epaP,387608503,1273178,142
109583,epaO,387608504,1273178,142
109584,eivJ2,387608505,1273178,142
109596,xdhA,387608516,1273181,142
109597,xdhB,387608517,1273181,142
109598,xdhC,387608518,1273181,142
109618,lysS,387608538,1273187,142
109619,prfB,387608539,1273187,142
109620,recJ,387608540,1273188,142
109621,dsbC,387608541,1273188,142
109622,xerD,387608542,1273188,142
109630,gcvP,387608550,1273190,142
109631,gcvH,387608551,1273190,142
109632,gcvT,387608552,1273190,142
109651,pgk,387608571,1273194,142
109652,epd,387608572,1273194,142
109666,galP,387608586,1273196,142
109667,sprT,387608587,1273196,142
109710,mchF,387608629,1273205,142
109711,mchE,387608630,1273205,142
109714,mchB,387608633,1273206,142
109715,mchI,387608634,1273206,142
109717,mchS3,387608636,1273207,142
109718,mchS2,387608637,1273207,142
109748,kpsF,387608667,1273211,142
109749,kpsE,387608668,1273211,142
109750,kpsD,387608669,1273211,142
109751,kpsU,387608670,1273211,142
109752,kpsC,387608671,1273211,142
109753,kpsS,387608672,1273211,142
109757,kpsT,387608676,1273212,142
109758,kpsM,387608677,1273212,142
109776,glcB,387608695,1273214,142
109777,glcG,387608696,1273214,142
109778,glcF,387608697,1273214,142
109779,glcE,387608698,1273214,142
109780,glcD,387608699,1273214,142
109811,exbD,387608730,1273218,142
109812,exbB,387608731,1273218,142
109821,sufI,387608740,1273221,142
109822,plsC,387608741,1273221,142
109827,qseB,387608746,1273223,142
109828,qseC,387608747,1273223,142
109831,fitR,387608750,1273225,142
109832,fitE,387608751,1273225,142
109833,fitD,387608752,1273225,142
109834,fitC,387608753,1273225,142
109835,fitB,387608754,1273225,142
109870,ttdA,387608789,1273233,142
109871,ttdB,387608790,1273233,142
109872,ttdT,387608791,1273233,142
109902,uxaA,387608820,1273238,142
109903,uxaC,387608821,1273238,142
109921,tdcG,387608839,1273244,142
109922,tdcF,387608840,1273244,142
109923,tdcE,387608841,1273244,142
109924,tdcD,387608842,1273244,142
109925,tdcC,387608843,1273244,142
109926,tdcB,387608844,1273244,142
109931,garK,387608849,1273245,142
109932,garR,387608850,1273245,142
109933,garL,387608851,1273245,142
109934,garP,387608852,1273245,142
109938,agaZ,387608856,1273247,142
109939,agaV,387608857,1273247,142
109940,agaW,387608858,1273247,142
109941,agaE,387608859,1273247,142
109942,agaF,387608860,1273247,142
109943,agaA,387608861,1273247,142
109944,agaS,387608862,1273248,142
109945,agaY,387608863,1273248,142
109946,agaB,387608864,1273249,142
109947,agaC,387608865,1273249,142
109948,agaD,387608866,1273249,142
109949,agaI,387608867,1273249,142
109972,truB,387608890,1273255,142
109973,rbfA,387608891,1273255,142
109983,glmM,387608899,1273257,142
109984,folP,387608900,1273257,142
109985,ftsH,387608901,1273257,142
110014,mtgA,387608930,1273263,142
110015,elbB,387608931,1273263,142
110018,gltB,387608934,1273265,142
110019,gltD,387608935,1273265,142
110028,sspB,387608944,1273267,142
110029,sspA,387608945,1273267,142
110030,rpsI,387608946,1273268,142
110031,rplM,387608947,1273268,142
110034,degQ,387608950,1273269,142
110035,degS,387608951,1273269,142
110040,aaeB,387608956,1273270,142
110041,aaeA,387608957,1273270,142
110042,aaeX,387608958,1273270,142
110053,accB,387608969,1273272,142
110054,accC,387608970,1273272,142
110058,dusB,387608974,1273274,142
110059,fis,387608975,1273274,142
110063,acrE,387608979,1273275,142
110064,acrF,387608980,1273275,142
110084,def,387608993,1273278,142
110085,fmt,387608994,1273278,142
110086,rsmB,387608995,1273278,142
110087,trkA,387608996,1273278,142
110091,rplQ,387609000,1273280,142
110092,rpoA,387609001,1273280,142
110093,rpsD,387609002,1273280,142
110094,rpsK,387609003,1273280,142
110095,rpsM,387609004,1273280,142
110096,rpmJ,387609005,1273281,142
110097,secY,387609006,1273281,142
110098,rplO,387609007,1273281,142
110099,rpmD,387609008,1273281,142
110100,rpsE,387609009,1273281,142
110101,rplR,387609010,1273281,142
110102,rplF,387609011,1273281,142
110103,rpsH,387609012,1273281,142
110104,rpsN,387609013,1273281,142
110105,rplE,387609014,1273281,142
110106,rplX,387609015,1273281,142
110107,rplN,387609016,1273281,142
110108,rpsQ,387609017,1273282,142
110109,rpmC,387609018,1273282,142
110110,rplP,387609019,1273282,142
110111,rpsC,387609020,1273282,142
110112,rplV,387609021,1273282,142
110113,rpsS,387609022,1273282,142
110114,rplB,387609023,1273282,142
110115,rplW,387609024,1273282,142
110116,rplD,387609025,1273282,142
110117,rplC,387609026,1273282,142
110118,rpsJ,387609027,1273282,142
110122,tufB,387609031,1273283,142
110123,fusA,387609032,1273283,142
110124,rpsG,387609033,1273283,142
110125,rpsL,387609034,1273283,142
110145,pabA,387609054,1273288,142
110146,fic,387609055,1273288,142
110149,nirB,387609058,1273289,142
110150,nirD,387609059,1273289,142
110151,nirC,387609060,1273290,142
110152,cysG,387609061,1273290,142
110154,frlA,387609063,1273291,142
110155,frlB,387609064,1273291,142
110156,frlC,387609065,1273291,142
110157,frlD,387609066,1273291,142
110167,trpS,387609076,1273293,142
110168,gph,387609077,1273293,142
110169,rpe,387609078,1273293,142
110170,dam,387609079,1273293,142
110171,damX,387609080,1273293,142
110172,aroB,387609081,1273293,142
110173,aroK,387609082,1273293,142
110187,envZ,387609096,1273296,142
110188,ompR,387609097,1273296,142
110196,gntX,387609105,1273298,142
110197,gntY,387609106,1273298,142
110199,malQ,387609108,1273299,142
110200,malP,387609109,1273299,142
110202,rtcA,387609111,1273300,142
110203,rtcB,387609112,1273300,142
110205,glpR,387609114,1273301,142
110206,glpG,387609115,1273301,142
110207,glpE,387609116,1273301,142
110209,aaspG,387609118,1273302,142
110210,aaspF,387609119,1273302,142
110211,aaspE,387609120,1273302,142
110212,aaspD,387609121,1273302,142
110213,aaspC,387609122,1273302,142
110215,glgP,387609124,1273303,142
110216,glgA,387609125,1273303,142
110217,glgC,387609126,1273303,142
110218,glgX,387609127,1273303,142
110219,glgB,387609128,1273303,142
110222,gntU,387609131,1273304,142
110223,gntK,387609132,1273304,142
110230,ugpQ,387609139,1273305,142
110231,ugpC,387609140,1273305,142
110232,ugpE,387609141,1273305,142
110233,ugpA,387609142,1273305,142
110234,ugpB,387609143,1273305,142
110235,livF,387609144,1273306,142
110236,livG,387609145,1273306,142
110237,livM,387609146,1273306,142
110238,livH,387609147,1273306,142
110239,livK,387609148,1273306,142
110243,ftsX,387609152,1273307,142
110244,ftsE,387609153,1273307,142
110245,ftsY,387609154,1273307,142
110276,nikA,387609185,1273312,142
110277,nikB,387609186,1273312,142
110278,nikC,387609187,1273312,142
110279,nikD,387609188,1273312,142
110280,nikE,387609189,1273312,142
110281,nikR,387609190,1273312,142
110305,arsR,387609214,1273317,142
110306,arsD,387609215,1273317,142
110307,arsA,387609216,1273317,142
110308,arsB,387609217,1273318,142
110309,arsC,387609218,1273318,142
110315,chuS,387609224,1273319,142
110316,chuA,387609225,1273319,142
110317,chuT,387609226,1273320,142
110318,chuW,387609227,1273320,142
110319,chuX,387609228,1273320,142
110320,chuY,387609229,1273320,142
110321,chuU,387609230,1273320,142
110322,hmuV,387609231,1273320,142
110366,dppF,387609275,1273328,142
110367,dppD,387609276,1273328,142
110368,dppC,387609277,1273328,142
110369,dppB,387609278,1273328,142
110383,glyS,387609291,1273331,142
110384,glyQ,387609292,1273331,142
110391,xylF,387609299,1273333,142
110392,xylG,387609300,1273333,142
110393,xylH,387609301,1273333,142
110401,yiaM,387609309,1273336,142
110402,yiaN,387609310,1273336,142
110403,yiaO,387609311,1273336,142
110404,lyxK,387609312,1273336,142
110405,sgbH,387609313,1273336,142
110406,sgbU,387609314,1273336,142
110407,sgbE,387609315,1273336,142
110419,selB,387609327,1273339,142
